img_link,page_url,page_title,aduiance
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/2868818576677533/,Shahid Microwave/Oven/Stove Repairs,Public group  · 8 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.18169-0/cp0/c23.0.64.64a/p64x64/23244382_10214991755454439_8554301597829829247_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGJqGFqAPvpL9eJV3yUXaT_A2-FlTjhSbsDb4WVOOFJu5eB3d54r0keBryzewIXkR4H_gUnVfOwRk4in1JnFAHN&_nc_ohc=1L6ILVYf1zEAX-sCW4B&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=c39805f7b2b8e5562b1b0717bd35b4bf&oe=60CEA6AF,https://web.facebook.com/groups/MicrowaveOvenHealthEffects/,Microwave Oven Effects on Health and Foods,Public group  · 6 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t31.18172-0/cp0/c25.0.64.64a/p64x64/14324390_337515839971318_4215134819379008421_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHnuEdyQ0BAwQtwqkuq75nFP8gKi_bpPro_yAqL9uk-ulFH5D8iBjovD2nNTBUKV8_o5Dxd6xsHdMMJkoA1ONV0&_nc_ohc=1mMLH8u65VsAX9H0h_H&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=60b5885e657eab62ed9b7b90e26696d1&oe=60EFD6C0,https://web.facebook.com/groups/1576112869362278/,how to use microwave oven and cook healthy,Public group  · 170 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/147561648662728/,Portable Microwave Oven,Public group  · 3 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/microovenservicecenter/,Microwave Oven Service Center Hyderabad,Public group  · 2 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c16.0.64.64a/p64x64/132314837_2931755883728451_4025210485804736681_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeH3LThVGPtkT7WthTuZt-dh7hFVVMaal23uEVVUxpqXbf2xjtSlbRplhXsuCkZyUxM_JaYP0Kbu0Ki9IFBcC1i-&_nc_ohc=7PeX7Z-Kn3QAX_LHEmK&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=d3d27776e8bbb6151fc8332b2cee47a2&oe=60CDAD27,https://web.facebook.com/groups/1276088132771255/,"LED/LCD TV, Home Theater,Microwave oven,All Types Electronic Items Repering",Public group  · 16 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/135615026494171/,Death to microwave ovens,Private group  · 19 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.18169-0/cp0/c5.0.64.64a/p64x64/12072739_1493836534250036_7911791512887224689_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEmzimbVsaswVlWbmto8uvoTskaph6NbiJOyRqmHo1uIqQJy1kuLnnlyKI-l45zPw_NMb3brRl9DZVZ6n0JGLQR&_nc_ohc=IeHZr1Q_mKoAX8kKNB1&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=a294c82e05cea92892f75ac1ffc88a92&oe=60CDF210,https://web.facebook.com/groups/1032689606764011/,people against the use of microwave ovens,Public group  · 2 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t31.18172-0/cp0/c16.0.64.64a/p64x64/17349923_10158551068500314_2476973692557674648_o.jpg?_nc_cat=106&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEuSfD5k0fmVT52mYIJ5Eit65XUhkmEZ4brldSGSYRnhmMMd6qMBa6LNBlEXaPne98DnRjFhM-TX-cWizHuJ52P&_nc_ohc=vMF3M2mkTHgAX931QjX&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=912485a559484d4675fc5ef75bffbfb3&oe=60F0EAFA,https://web.facebook.com/groups/1327079074053566/,Microwave Oven Camera Users,Public group  · 14 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/279554668390/,Microwave ovens are shit!,Public group  · 2 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.18169-0/cp0/c25.0.64.64a/p64x64/22154298_298031224012987_5622468695829603208_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeG4_YKZem_cGag1IuQtDB0iQrWrw6IVLjJCtavDohUuMqPduUyt6kTqKXwkt0BK0Ztq_4xMEhpHzyy6G30CLSDy&_nc_ohc=kwlHjxylFrgAX9BN_pS&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=15ead5a0f112e97b19ce1bfda6dcc782&oe=60CF1037,https://web.facebook.com/groups/1297765220350703/,intelligence  A/C & FRIZE&WASHING MASHINE & MICROWAVE OVEN. tecnical work'$,Public group  · 9 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/276315543606127/,Combi microwave oven gril. 35 pound Ono. Reason for sale fited kitchen,Public group  · 2 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/316255965087714/,Faber Lowest  Price store Delhi buy Chimney Hob Oven Microwave dishwashers,Public group  · 44 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/320716884648/,Microwave Oven Stealing!!!,Public group  · 1 member
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_DlJ9X&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=cc064a31c0a954f2aee4d47ac10ed155&oe=60CE4811,https://web.facebook.com/groups/301101647839/,Flavorwave turbo microwave oven,Public group  · 1 member
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/90993026_128794148699122_1780531168467222528_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHYWu2GdjZ0EOsaMS_XukT3u_R7FlBgpmO79HsWUGCmY8edXfQWztn5v5sXK4DdgFTgm4xbL9oRft4mKRIc7Qpt&_nc_ohc=0PYkanHuqbAAX_AKX4u&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=b83be15fe635c2bdb2ec190caa2621a5&oe=60CEA50D,https://web.facebook.com/groups/1800170956902263/,MICROWAVE + OVENS & INDUCTION COOKERS REPAIR FORUM GOES GLOBAL with SUHAIMI,Public group  · 4.1K members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c25.0.64.64a/p64x64/29177523_1751855338212098_104657430901686272_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHjGaOmoSPHLO8WuGzL8WtYVCaCesU84y5UJoJ6xTzjLsp5V04JhQZ4dFhJyPxuzPi0ZHRUQNlBYEdhVpu0ItRK&_nc_ohc=PfIYQvASKscAX-bSeQE&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=62ce8b1d1d7ec45f03b9acf958681c1b&oe=60CF61D6,https://web.facebook.com/groups/597643830587575/,"The Best Microwave Oven Repairs In Ghana Q-nel Microwave Ovens,",Public group  · 815 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/p64x64/139365696_3997879123598372_2147375543940407634_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGeJTjge40tDkIq2X5tagXpH4mOMkiPF54fiY4ySI8XnnRQ3a_tA9QhggGDIxto9bPTy9FPbCo1RhH35P4MLzOx&_nc_ohc=Q5JoXZDRCMYAX-vm1Uy&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=aea03209c1849eca6748b99df18e08c4&oe=60CE78FB,https://web.facebook.com/groups/2852908334992358/,Samsung Smart Oven PH,Private group  · 145 members
